"date","calendar_index","year","count","split","period","count_method","index","dataset","D_max","final_split","neural_split"
"2015-10-29",3589,2015,1,"development",365,"Distinct incident_key per occurrence date.",3589,"nyc_shootings",100,"development","train"
"2015-10-30",3590,2015,2,"development",365,"Distinct incident_key per occurrence date.",3590,"nyc_shootings",100,"development","train"
"2015-10-31",3591,2015,8,"development",365,"Distinct incident_key per occurrence date.",3591,"nyc_shootings",100,"development","train"
"2015-11-01",3592,2015,5,"development",365,"Distinct incident_key per occurrence date.",3592,"nyc_shootings",100,"development","train"
"2015-11-02",3593,2015,2,"development",365,"Distinct incident_key per occurrence date.",3593,"nyc_shootings",100,"development","train"
"2015-11-03",3594,2015,0,"development",365,"Distinct incident_key per occurrence date.",3594,"nyc_shootings",100,"development","train"
"2015-11-04",3595,2015,6,"development",365,"Distinct incident_key per occurrence date.",3595,"nyc_shootings",100,"development","train"
"2015-11-05",3596,2015,2,"development",365,"Distinct incident_key per occurrence date.",3596,"nyc_shootings",100,"development","train"
"2015-11-06",3597,2015,2,"development",365,"Distinct incident_key per occurrence date.",3597,"nyc_shootings",100,"development","train"
"2015-11-07",3598,2015,3,"development",365,"Distinct incident_key per occurrence date.",3598,"nyc_shootings",100,"development","train"
"2015-11-08",3599,2015,3,"development",365,"Distinct incident_key per occurrence date.",3599,"nyc_shootings",100,"development","train"
"2015-11-09",3600,2015,3,"development",365,"Distinct incident_key per occurrence date.",3600,"nyc_shootings",100,"development","train"
"2015-11-10",3601,2015,1,"development",365,"Distinct incident_key per occurrence date.",3601,"nyc_shootings",100,"development","train"
"2015-11-11",3602,2015,2,"development",365,"Distinct incident_key per occurrence date.",3602,"nyc_shootings",100,"development","train"
"2015-11-12",3603,2015,0,"development",365,"Distinct incident_key per occurrence date.",3603,"nyc_shootings",100,"development","train"
"2015-11-13",3604,2015,2,"development",365,"Distinct incident_key per occurrence date.",3604,"nyc_shootings",100,"development","train"
"2015-11-14",3605,2015,1,"development",365,"Distinct incident_key per occurrence date.",3605,"nyc_shootings",100,"development","train"
"2015-11-15",3606,2015,3,"development",365,"Distinct incident_key per occurrence date.",3606,"nyc_shootings",100,"development","train"
"2015-11-16",3607,2015,6,"development",365,"Distinct incident_key per occurrence date.",3607,"nyc_shootings",100,"development","train"
"2015-11-17",3608,2015,2,"development",365,"Distinct incident_key per occurrence date.",3608,"nyc_shootings",100,"development","train"
"2015-11-18",3609,2015,1,"development",365,"Distinct incident_key per occurrence date.",3609,"nyc_shootings",100,"development","train"
"2015-11-19",3610,2015,3,"development",365,"Distinct incident_key per occurrence date.",3610,"nyc_shootings",100,"development","train"
"2015-11-20",3611,2015,3,"development",365,"Distinct incident_key per occurrence date.",3611,"nyc_shootings",100,"development","train"
"2015-11-21",3612,2015,3,"development",365,"Distinct incident_key per occurrence date.",3612,"nyc_shootings",100,"development","train"
"2015-11-22",3613,2015,3,"development",365,"Distinct incident_key per occurrence date.",3613,"nyc_shootings",100,"development","train"
"2015-11-23",3614,2015,0,"development",365,"Distinct incident_key per occurrence date.",3614,"nyc_shootings",100,"development","train"
"2015-11-24",3615,2015,3,"development",365,"Distinct incident_key per occurrence date.",3615,"nyc_shootings",100,"development","train"
"2015-11-25",3616,2015,5,"development",365,"Distinct incident_key per occurrence date.",3616,"nyc_shootings",100,"development","train"
"2015-11-26",3617,2015,6,"development",365,"Distinct incident_key per occurrence date.",3617,"nyc_shootings",100,"development","train"
"2015-11-27",3618,2015,4,"development",365,"Distinct incident_key per occurrence date.",3618,"nyc_shootings",100,"development","train"
"2015-11-28",3619,2015,2,"development",365,"Distinct incident_key per occurrence date.",3619,"nyc_shootings",100,"development","train"
"2015-11-29",3620,2015,2,"development",365,"Distinct incident_key per occurrence date.",3620,"nyc_shootings",100,"development","train"
"2015-11-30",3621,2015,2,"development",365,"Distinct incident_key per occurrence date.",3621,"nyc_shootings",100,"development","train"
"2015-12-01",3622,2015,2,"development",365,"Distinct incident_key per occurrence date.",3622,"nyc_shootings",100,"development","train"
"2015-12-02",3623,2015,0,"development",365,"Distinct incident_key per occurrence date.",3623,"nyc_shootings",100,"development","train"
"2015-12-03",3624,2015,5,"development",365,"Distinct incident_key per occurrence date.",3624,"nyc_shootings",100,"development","train"
"2015-12-04",3625,2015,3,"development",365,"Distinct incident_key per occurrence date.",3625,"nyc_shootings",100,"development","train"
"2015-12-05",3626,2015,4,"development",365,"Distinct incident_key per occurrence date.",3626,"nyc_shootings",100,"development","train"
"2015-12-06",3627,2015,3,"development",365,"Distinct incident_key per occurrence date.",3627,"nyc_shootings",100,"development","train"
"2015-12-07",3628,2015,5,"development",365,"Distinct incident_key per occurrence date.",3628,"nyc_shootings",100,"development","train"
"2015-12-08",3629,2015,3,"development",365,"Distinct incident_key per occurrence date.",3629,"nyc_shootings",100,"development","train"
"2015-12-09",3630,2015,2,"development",365,"Distinct incident_key per occurrence date.",3630,"nyc_shootings",100,"development","train"
"2015-12-10",3631,2015,3,"development",365,"Distinct incident_key per occurrence date.",3631,"nyc_shootings",100,"development","train"
"2015-12-11",3632,2015,4,"development",365,"Distinct incident_key per occurrence date.",3632,"nyc_shootings",100,"development","train"
"2015-12-12",3633,2015,2,"development",365,"Distinct incident_key per occurrence date.",3633,"nyc_shootings",100,"development","train"
"2015-12-13",3634,2015,7,"development",365,"Distinct incident_key per occurrence date.",3634,"nyc_shootings",100,"development","train"
"2015-12-14",3635,2015,5,"development",365,"Distinct incident_key per occurrence date.",3635,"nyc_shootings",100,"development","train"
"2015-12-15",3636,2015,3,"development",365,"Distinct incident_key per occurrence date.",3636,"nyc_shootings",100,"development","train"
"2015-12-16",3637,2015,2,"development",365,"Distinct incident_key per occurrence date.",3637,"nyc_shootings",100,"development","train"
"2015-12-17",3638,2015,4,"development",365,"Distinct incident_key per occurrence date.",3638,"nyc_shootings",100,"development","train"
"2015-12-18",3639,2015,1,"development",365,"Distinct incident_key per occurrence date.",3639,"nyc_shootings",100,"development","train"
"2015-12-19",3640,2015,5,"development",365,"Distinct incident_key per occurrence date.",3640,"nyc_shootings",100,"development","train"
"2015-12-20",3641,2015,3,"development",365,"Distinct incident_key per occurrence date.",3641,"nyc_shootings",100,"development","train"
"2015-12-21",3642,2015,2,"development",365,"Distinct incident_key per occurrence date.",3642,"nyc_shootings",100,"development","train"
"2015-12-22",3643,2015,0,"development",365,"Distinct incident_key per occurrence date.",3643,"nyc_shootings",100,"development","train"
"2015-12-23",3644,2015,1,"development",365,"Distinct incident_key per occurrence date.",3644,"nyc_shootings",100,"development","train"
"2015-12-24",3645,2015,1,"development",365,"Distinct incident_key per occurrence date.",3645,"nyc_shootings",100,"development","train"
"2015-12-25",3646,2015,5,"development",365,"Distinct incident_key per occurrence date.",3646,"nyc_shootings",100,"development","train"
"2015-12-26",3647,2015,5,"development",365,"Distinct incident_key per occurrence date.",3647,"nyc_shootings",100,"development","train"
"2015-12-27",3648,2015,1,"development",365,"Distinct incident_key per occurrence date.",3648,"nyc_shootings",100,"development","train"
"2015-12-28",3649,2015,3,"development",365,"Distinct incident_key per occurrence date.",3649,"nyc_shootings",100,"development","train"
"2015-12-29",3650,2015,2,"development",365,"Distinct incident_key per occurrence date.",3650,"nyc_shootings",100,"development","train"
"2015-12-30",3651,2015,5,"development",365,"Distinct incident_key per occurrence date.",3651,"nyc_shootings",100,"development","train"
"2015-12-31",3652,2015,4,"development",365,"Distinct incident_key per occurrence date.",3652,"nyc_shootings",100,"development","train"
"2016-01-01",3653,2016,6,"development",365,"Distinct incident_key per occurrence date.",3653,"nyc_shootings",100,"development","train"
"2016-01-02",3654,2016,2,"development",365,"Distinct incident_key per occurrence date.",3654,"nyc_shootings",100,"development","train"
"2016-01-03",3655,2016,3,"development",365,"Distinct incident_key per occurrence date.",3655,"nyc_shootings",100,"development","train"
"2016-01-04",3656,2016,1,"development",365,"Distinct incident_key per occurrence date.",3656,"nyc_shootings",100,"development","train"
"2016-01-05",3657,2016,2,"development",365,"Distinct incident_key per occurrence date.",3657,"nyc_shootings",100,"development","train"
"2016-01-06",3658,2016,2,"development",365,"Distinct incident_key per occurrence date.",3658,"nyc_shootings",100,"development","train"
"2016-01-07",3659,2016,1,"development",365,"Distinct incident_key per occurrence date.",3659,"nyc_shootings",100,"development","train"
"2016-01-08",3660,2016,0,"development",365,"Distinct incident_key per occurrence date.",3660,"nyc_shootings",100,"development","train"
"2016-01-09",3661,2016,5,"development",365,"Distinct incident_key per occurrence date.",3661,"nyc_shootings",100,"development","train"
"2016-01-10",3662,2016,2,"development",365,"Distinct incident_key per occurrence date.",3662,"nyc_shootings",100,"development","train"
"2016-01-11",3663,2016,3,"development",365,"Distinct incident_key per occurrence date.",3663,"nyc_shootings",100,"development","train"
"2016-01-12",3664,2016,0,"development",365,"Distinct incident_key per occurrence date.",3664,"nyc_shootings",100,"development","train"
"2016-01-13",3665,2016,1,"development",365,"Distinct incident_key per occurrence date.",3665,"nyc_shootings",100,"development","train"
"2016-01-14",3666,2016,3,"development",365,"Distinct incident_key per occurrence date.",3666,"nyc_shootings",100,"development","train"
"2016-01-15",3667,2016,2,"development",365,"Distinct incident_key per occurrence date.",3667,"nyc_shootings",100,"development","train"
"2016-01-16",3668,2016,4,"development",365,"Distinct incident_key per occurrence date.",3668,"nyc_shootings",100,"development","train"
"2016-01-17",3669,2016,3,"development",365,"Distinct incident_key per occurrence date.",3669,"nyc_shootings",100,"development","train"
"2016-01-18",3670,2016,0,"development",365,"Distinct incident_key per occurrence date.",3670,"nyc_shootings",100,"development","train"
"2016-01-19",3671,2016,0,"development",365,"Distinct incident_key per occurrence date.",3671,"nyc_shootings",100,"development","train"
"2016-01-20",3672,2016,0,"development",365,"Distinct incident_key per occurrence date.",3672,"nyc_shootings",100,"development","train"
"2016-01-21",3673,2016,4,"development",365,"Distinct incident_key per occurrence date.",3673,"nyc_shootings",100,"development","train"
"2016-01-22",3674,2016,1,"development",365,"Distinct incident_key per occurrence date.",3674,"nyc_shootings",100,"development","train"
"2016-01-23",3675,2016,4,"development",365,"Distinct incident_key per occurrence date.",3675,"nyc_shootings",100,"development","train"
"2016-01-24",3676,2016,1,"development",365,"Distinct incident_key per occurrence date.",3676,"nyc_shootings",100,"development","train"
"2016-01-25",3677,2016,1,"development",365,"Distinct incident_key per occurrence date.",3677,"nyc_shootings",100,"development","train"
"2016-01-26",3678,2016,1,"development",365,"Distinct incident_key per occurrence date.",3678,"nyc_shootings",100,"development","train"
"2016-01-27",3679,2016,1,"development",365,"Distinct incident_key per occurrence date.",3679,"nyc_shootings",100,"development","train"
"2016-01-28",3680,2016,2,"development",365,"Distinct incident_key per occurrence date.",3680,"nyc_shootings",100,"development","train"
"2016-01-29",3681,2016,0,"development",365,"Distinct incident_key per occurrence date.",3681,"nyc_shootings",100,"development","train"
"2016-01-30",3682,2016,4,"development",365,"Distinct incident_key per occurrence date.",3682,"nyc_shootings",100,"development","train"
